event,date,doi,title,author,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub added,9:53:20,10.1109/tvcg.2014.2359887,,,,,
Pub added,9:53:20,10.1111/cgf.13447,,,,,
Pub added,9:53:20,10.1109/mcg.2015.51,,,,,
Update,9:53:20,,,,,,,3
Pub suggested,9:53:33,10.1145/2030112.2030166,Understanding my data_ myself:  supporting self-reflection with ubicomp technologies,Li et al.,3,1,
Pub suggested,9:53:33,10.1016/j.ijcci.2023.100565,Tangible data visualization of physical activity for children and adolescents: a qualitative study of temporal transition of experiences,Eslambolchilar et al.,3,2,
Pub suggested,9:53:33,10.1080/23729333.2023.2189431,Cartography &amp; geovisual analytics in personal contexts: designing for the data creator,Nelson,3,3,
Pub suggested,9:53:33,10.1145/3563657.3596120,Being_ Having_ Doing_ and Interacting: a Personal Informatics Approach to Understanding Human Need Satisfaction in Everyday Life,Hoefer and Voida,3,4,
Pub suggested,9:53:33,10.2139/ssrn.4170548,Tangible Data Visualization of Physical Activity for Children and Adolescents: a Qualitative Study of Temporal Transition of Experiences,Eslambolchilar et al.,3,5,
Pub suggested,9:53:33,10.1145/3532106.3533476,Ride with Me: Exploring Group Road Cycling through Contextual Design,Franz and Reilly,3,6,
Pub suggested,9:53:33,10.1111/cgf.14297,Public Data Visualization: Analyzing Local Running Statistics on Situated Displays,Coenen and Moere,3,7,
Pub suggested,9:53:33,10.1145/3411764.3445421,Data@Hand: Fostering Visual Exploration of Personal Data on Smartphones Leveraging Speech and Touch Interaction,Kim et al.,3,8,
Pub suggested,9:53:33,10.1109/mcg.2020.2968244,Reaching Broader Audiences with Data Visualization,Lee et al.,3,9,
Pub suggested,9:53:33,10.1145/3357236.3395463,Visualizing Personal Rhythms:  a Critical Visual Analysis of Mental Health in Flux,Snyder,3,10,
Pub suggested,9:53:33,10.1109/iv.2019.00029,Comparison of Visualization Tools for Matches Analysis of a MOBA Game,Afonso et al.,3,11,
Pub suggested,9:53:33,10.1145/3290605.3300363,Visually Encoding the Lived Experience of Bipolar Disorder,Snyder et al.,3,12,
Pub suggested,9:53:33,10.14236/ewic/hci2018.17,A Taxonomy for Visualisations of Personal Physical Activity Data on Self-Tracking Devices and their Applications,Alrehiely et al.,3,13,
Pub suggested,9:53:33,10.1145/3286689.3286690,In-situ evaluation of a "What if" approach for eco-feedback,Wambecke et al.,3,14,
Pub suggested,9:53:33,10.1145/3173574.3173728,Self-Reflection and Personal Physicalization Construction,Thudt et al.,3,15,
Pub suggested,9:53:33,10.1007/978-3-319-58735-6_11,An Integration of Empirical Study Participants into the Mobile Data Analysis through Information Visualization,Ludwig et al.,3,16,
Pub suggested,9:53:33,10.1145/3154862.3154881,Understanding self-reflection:  how people reflect on personal data through visual data exploration,Choe et al.,3,17,
Pub suggested,9:53:33,10.1109/mcg.2017.23,Expanding Research Methods for a Realistic Understanding of Personal Visualization,Thudt et al.,3,18,
Pub suggested,9:53:33,10.1080/07370024.2016.1276456,Personal Informatics_ Self-Insight_ and Behavior Change: a Critical Review of Current Literature,Kersten-van Dijk et al.,3,19,
Pub suggested,9:53:33,10.1145/2957276.2957293,Help Me Help You:  Shared Reflection for Personal Data,Graham et al.,3,20,
Pub suggested,9:53:33,10.1145/2909132.2909267,Go and Grow:  Mapping Personal Data to a Living Plant,Botros et al.,3,21,
Pub suggested,9:53:33,10.1109/tvcg.2010.164,How Information Visualization Novices Construct Visualizations,Grammel et al.,3,22,
Pub suggested,9:53:33,10.1145/1357054.1357335,Activity sensing in the wild:  a field trial of ubifit garden,Consolvo et al.,3,23,
Pub suggested,9:53:33,10.1145/3565066.3608700,Towards Efficient Interaction for Personal Health Data Queries on Smartwatches,Rey et al.,3,24,
Pub suggested,9:53:33,10.3390/informatics9040082,Types of Major League Baseball Broadcast Information and their Impacts on Audience Experience,Zheng and Chen,3,25,
Pub suggested,9:53:33,10.1109/visap57411.2022.00021,SKYGLYPHS: REFLECTIONS on the DESIGN of a DELIGHTFUL VISUALIZATION,Aseniero et al.,3,26,
Pub suggested,9:53:33,10.1155/2022/2174910,Consumer Group Identification Algorithm for Ice and Snow Sports,Zhang and Wang,3,27,
Pub suggested,9:53:33,10.3389/fcomp.2021.661890,Experiment in a Box (XB): an Interactive Technology Framework for Sustainable Health Practices,schraefel et al.,3,28,
Pub suggested,9:53:33,10.1109/tvcg.2020.2977634,Characterizing the Quality of Insight by Interactions: a Case Study,He et al.,3,29,
