event,date,doi,selectedPublicationsCount,posInSuggestions,activationSourceComponent,actionDetails
Pub filtered,11:0:51,10.1145/3406522.3446037,10,9,
Pub filtered,11:0:51,10.1109/access.2018.2815030,10,10,
Pub filtered,11:0:51,10.1111/cgf.13217,10,11,
Pub filtered,11:0:51,10.1109/pacificvis.2015.7156366,10,12,
Pub filtered,11:0:51,10.3390/jpm12091359,10,13,
Pub filtered,11:0:51,10.1007/s12650-018-0531-1,10,14,
Filter updated,11:0:51,,,,,Filter: , Year-Start: 2015, Year-End: 20, Tags: 
Pub filtered,11:0:51,10.1109/tvcg.2016.2610422,10,1,
Pub filtered,11:0:51,10.1109/tvcg.2016.2615308,10,2,
Pub filtered,11:0:51,10.1109/tvcg.2018.2834341,10,3,
Pub filtered,11:0:51,10.1109/tvcg.2018.2865022,10,4,
Pub filtered,11:0:51,10.3390/informatics4020011,10,5,
Pub filtered,11:0:51,10.1145/3399715.3399830,10,6,
Pub filtered,11:0:51,10.1007/s00371-019-01721-7,10,7,
Pub filtered,11:0:51,10.1145/3531073.3534466,10,8,
Pub filtered,11:0:51,10.1145/3406522.3446037,10,9,
Pub filtered,11:0:51,10.1109/access.2018.2815030,10,10,
Pub filtered,11:0:51,10.1111/cgf.13217,10,11,
Pub filtered,11:0:51,10.1109/pacificvis.2015.7156366,10,12,
Pub filtered,11:0:51,10.3390/jpm12091359,10,13,
Pub filtered,11:0:51,10.1007/s12650-018-0531-1,10,14,
Filter updated,11:0:52,,,,,Filter: , Year-Start: 2015, Year-End: 202, Tags: 
Pub filtered,11:0:52,10.1109/tvcg.2016.2610422,10,1,
Pub filtered,11:0:52,10.1109/tvcg.2016.2615308,10,2,
Pub filtered,11:0:52,10.1109/tvcg.2018.2834341,10,3,
Pub filtered,11:0:52,10.1109/tvcg.2018.2865022,10,4,
Pub filtered,11:0:52,10.3390/informatics4020011,10,5,
Pub filtered,11:0:52,10.1145/3399715.3399830,10,6,
Pub filtered,11:0:52,10.1007/s00371-019-01721-7,10,7,
Pub filtered,11:0:52,10.1145/3531073.3534466,10,8,
Pub filtered,11:0:52,10.1145/3406522.3446037,10,9,
Pub filtered,11:0:52,10.1109/access.2018.2815030,10,10,
Pub filtered,11:0:52,10.1111/cgf.13217,10,11,
Pub filtered,11:0:52,10.1109/pacificvis.2015.7156366,10,12,
Pub filtered,11:0:52,10.3390/jpm12091359,10,13,
Pub filtered,11:0:52,10.1007/s12650-018-0531-1,10,14,
Filter updated,11:0:53,,,,,Filter: , Year-Start: 2015, Year-End: 2020, Tags: 
Pub filtered,11:0:53,10.1109/tvcg.2016.2610422,10,1,
Pub filtered,11:0:53,10.1109/tvcg.2016.2615308,10,2,
Pub filtered,11:0:53,10.1109/tvcg.2018.2834341,10,3,
Pub filtered,11:0:53,10.1109/tvcg.2018.2865022,10,4,
Pub filtered,11:0:53,10.3390/informatics4020011,10,5,
Pub filtered,11:0:53,10.1145/3399715.3399830,10,6,
Pub filtered,11:0:53,10.1007/s00371-019-01721-7,10,7,
Pub filtered,11:0:53,10.1109/access.2018.2815030,10,8,
Pub filtered,11:0:53,10.1111/cgf.13217,10,9,
Pub filtered,11:0:53,10.1109/pacificvis.2015.7156366,10,10,
Pub filtered,11:0:53,10.1007/s12650-018-0531-1,10,11,
Pub qd for selected,11:1:3,10.3390/informatics4020011,10,6,
Pub qd for selected,11:1:11,10.1109/tvcg.2016.2610422,10,1,
Pub excluded,11:1:20,10.1109/tvcg.2016.2615308,,,
Update,11:1:23,,,,,
Pub added,11:1:23,10.3390/informatics4020011,,,
Pub added,11:1:23,10.1109/tvcg.2016.2610422,,,
Pub suggested,11:1:23,10.1109/tvcg.2013.167,12,1,
Pub suggested,11:1:23,10.1109/tvcg.2018.2865022,12,2,
Pub suggested,11:1:23,10.1002/asi.22652,12,3,
Pub suggested,11:1:23,10.1109/tvcg.2018.2834341,12,4,
Pub suggested,11:1:23,10.1111/j.1467-8659.2011.01921.x,12,5,
Pub suggested,11:1:23,10.1145/3399715.3399830,12,6,
Pub suggested,11:1:23,10.1007/978-981-15-4409-5_63,12,7,
Pub suggested,11:1:23,10.1111/cgf.12642,12,8,
Pub suggested,11:1:23,10.1109/tvcg.2013.162,12,9,
Pub suggested,11:1:23,10.1109/access.2022.3153027,12,10,
Pub suggested,11:1:23,10.1145/3531073.3534466,12,11,
Pub suggested,11:1:23,10.1145/3406522.3446037,12,12,
Pub suggested,11:1:23,10.1007/s00371-019-01721-7,12,13,
Pub suggested,11:1:23,10.1109/pacificvis.2015.7156366,12,14,
Pub suggested,11:1:23,10.1145/2339530.2339706,12,15,
Pub suggested,11:1:23,10.1109/mcg.2011.103,12,16,
Pub suggested,11:1:23,10.1109/tvcg.2010.85,12,17,
Pub suggested,11:1:23,10.1109/tvcg.2009.202,12,18,
Pub suggested,11:1:23,10.1145/223904.223912,12,19,
Pub suggested,11:1:23,10.1109/tvcg.2012.252,12,20,
Pub suggested,11:1:23,10.1145/1124772.1124919,12,21,
Pub suggested,11:1:23,10.1145/1056808.1057069,12,22,
Pub suggested,11:1:23,10.1109/tvcg.2013.212,12,23,
Pub suggested,11:1:23,10.3390/jpm12091359,12,24,
Pub suggested,11:1:23,10.1109/tvcg.2018.2835485,12,25,
Pub suggested,11:1:23,10.1109/tvcg.2011.220,12,26,
Pub suggested,11:1:23,10.1016/s0306-4573(98)00068-5,12,27,
Pub suggested,11:1:23,10.1109/infvis.2000.885098,12,28,
Pub suggested,11:1:23,10.1109/vis47514.2020.00052,12,29,
Pub suggested,11:1:23,10.1109/vast.2011.6102461,12,30,
Pub suggested,11:1:23,10.1002/asi.24578,12,31,
Pub suggested,11:1:23,10.3390/app10207248,12,32,
Pub suggested,11:1:23,10.1109/icdim.2009.5356798,12,33,
Pub suggested,11:1:23,10.1007/s41095-020-0191-7,12,34,
Pub suggested,11:1:23,10.1109/pacificvis.2014.47,12,35,
Pub suggested,11:1:23,10.1002/asi.10229,12,36,
Pub suggested,11:1:23,10.1002/asi.24623,12,37,
Pub suggested,11:1:23,10.1145/3362789.3362920,12,38,
Pub suggested,11:1:23,10.1109/2.910895,12,39,
Pub suggested,11:1:23,10.1109/tvcg.2018.2846735,12,40,
Pub suggested,11:1:23,10.1111/cgf.12376,12,41,
Pub suggested,11:1:23,10.1145/1835804.1835827,12,42,
Pub suggested,11:1:23,10.1145/1121949.1121979,12,43,
Pub suggested,11:1:23,10.1108/eb046814,12,44,
Pub suggested,11:1:23,10.1007/978-3-540-70956-5_7,12,45,
Pub suggested,11:1:23,10.1007/978-3-030-01379-0_6,12,46,
Pub suggested,11:1:23,10.1109/tvcg.2014.2346481,12,47,
Pub suggested,11:1:23,10.1109/tvcg.2007.70582,12,48,
Pub suggested,11:1:23,10.1007/s12650-017-0462-2,12,49,
Pub suggested,11:1:23,10.1002/(sici)1097-4571(199009)41:6<391::aid-asi1>3.0.co;2-9,12,50,
Remove Filter,11:1:27,,,,,
Pub suggested,11:1:27,10.1109/tvcg.2013.167,12,1,
Pub suggested,11:1:27,10.1109/tvcg.2018.2865022,12,2,
Pub suggested,11:1:27,10.1002/asi.22652,12,3,
Pub suggested,11:1:27,10.1109/tvcg.2018.2834341,12,4,
Pub suggested,11:1:27,10.1111/j.1467-8659.2011.01921.x,12,5,
Pub suggested,11:1:27,10.1145/3399715.3399830,12,6,
Pub suggested,11:1:27,10.1007/978-981-15-4409-5_63,12,7,
Pub suggested,11:1:27,10.1111/cgf.12642,12,8,
Pub suggested,11:1:27,10.1109/tvcg.2013.162,12,9,
Pub suggested,11:1:27,10.1109/access.2022.3153027,12,10,
Pub suggested,11:1:27,10.1145/3531073.3534466,12,11,
Pub suggested,11:1:27,10.1145/3406522.3446037,12,12,
Pub suggested,11:1:27,10.1007/s00371-019-01721-7,12,13,
Pub suggested,11:1:27,10.1109/pacificvis.2015.7156366,12,14,
Pub suggested,11:1:27,10.1145/2339530.2339706,12,15,
Pub suggested,11:1:27,10.1109/mcg.2011.103,12,16,
Pub suggested,11:1:27,10.1109/tvcg.2010.85,12,17,
Pub suggested,11:1:27,10.1109/tvcg.2009.202,12,18,
Pub suggested,11:1:27,10.1145/223904.223912,12,19,
Pub suggested,11:1:27,10.1109/tvcg.2012.252,12,20,
Pub suggested,11:1:27,10.1145/1124772.1124919,12,21,
Pub suggested,11:1:27,10.1145/1056808.1057069,12,22,
Pub suggested,11:1:27,10.1109/tvcg.2013.212,12,23,
Pub suggested,11:1:27,10.3390/jpm12091359,12,24,
Pub suggested,11:1:27,10.1109/tvcg.2018.2835485,12,25,
Pub suggested,11:1:27,10.1109/tvcg.2011.220,12,26,
Pub suggested,11:1:27,10.1016/s0306-4573(98)00068-5,12,27,
Pub suggested,11:1:27,10.1109/infvis.2000.885098,12,28,
Pub suggested,11:1:27,10.1109/vis47514.2020.00052,12,29,
Pub suggested,11:1:27,10.1109/vast.2011.6102461,12,30,
Pub suggested,11:1:27,10.1002/asi.24578,12,31,
Pub suggested,11:1:27,10.3390/app10207248,12,32,
Pub suggested,11:1:27,10.1109/icdim.2009.5356798,12,33,
Pub suggested,11:1:27,10.1007/s41095-020-0191-7,12,34,
Pub suggested,11:1:27,10.1109/pacificvis.2014.47,12,35,
Pub suggested,11:1:27,10.1002/asi.10229,12,36,
Pub suggested,11:1:27,10.1002/asi.24623,12,37,
Pub suggested,11:1:27,10.1145/3362789.3362920,12,38,
Pub suggested,11:1:27,10.1109/2.910895,12,39,
Pub suggested,11:1:27,10.1109/tvcg.2018.2846735,12,40,
Pub suggested,11:1:27,10.1111/cgf.12376,12,41,
Pub suggested,11:1:27,10.1145/1835804.1835827,12,42,
Pub suggested,11:1:27,10.1145/1121949.1121979,12,43,
Pub suggested,11:1:27,10.1108/eb046814,12,44,
Pub suggested,11:1:27,10.1007/978-3-540-70956-5_7,12,45,
Pub suggested,11:1:27,10.1007/978-3-030-01379-0_6,12,46,
Pub suggested,11:1:27,10.1109/tvcg.2014.2346481,12,47,
Pub suggested,11:1:27,10.1109/tvcg.2007.70582,12,48,
Pub suggested,11:1:27,10.1007/s12650-017-0462-2,12,49,
Pub suggested,11:1:27,10.1002/(sici)1097-4571(199009)41:6<391::aid-asi1>3.0.co;2-9,12,50,
Pub excluded,11:1:34,10.1109/tvcg.2016.2610422,,,
Pub excluded,11:1:37,10.1002/asi.20317,,,
Pub excluded,11:1:41,10.2312/evp.20221110,,,
Pub excluded,11:1:52,10.2312/evp.20221110,,,
Update,11:1:56,,,,,
Pub suggested,11:1:56,10.1109/tvcg.2013.167,9,1,
Pub suggested,11:1:56,10.1002/asi.22652,9,2,
Pub suggested,11:1:56,10.1109/tvcg.2018.2834341,9,3,
Pub suggested,11:1:56,10.1109/tvcg.2018.2865022,9,4,
Pub suggested,11:1:56,10.1111/cgf.12642,9,5,
Pub suggested,11:1:56,10.1111/j.1467-8659.2011.01921.x,9,6,
Pub suggested,11:1:56,10.1145/3399715.3399830,9,7,
Pub suggested,11:1:56,10.1007/s00371-019-01721-7,9,8,
Pub suggested,11:1:56,10.1109/tvcg.2013.162,9,9,
Pub suggested,11:1:56,10.1145/2339530.2339706,9,10,
Pub suggested,11:1:56,10.1109/access.2022.3153027,9,11,
Pub suggested,11:1:56,10.1145/3531073.3534466,9,12,
Pub suggested,11:1:56,10.1145/3406522.3446037,9,13,
Pub suggested,11:1:56,10.1109/tvcg.2017.2752166,9,14,
Pub suggested,11:1:56,10.1109/access.2018.2815030,9,15,
Pub suggested,11:1:56,10.1111/cgf.13217,9,16,
Pub suggested,11:1:56,10.15701/kcgs.2016.22.5.27,9,17,
Pub suggested,11:1:56,10.1109/pacificvis.2015.7156366,9,18,
Pub suggested,11:1:56,10.1145/2362364.2362367,9,19,
Pub suggested,11:1:56,10.1109/mcg.2011.103,9,20,
Pub suggested,11:1:56,10.1109/tvcg.2010.85,9,21,
Pub suggested,11:1:56,10.1109/tvcg.2009.171,9,22,
Pub suggested,11:1:56,10.1109/tvcg.2009.202,9,23,
Pub suggested,11:1:56,10.1057/palgrave.ivs.9500180,9,24,
Pub suggested,11:1:56,10.1145/1124772.1124919,9,25,
Pub suggested,11:1:56,10.1179/000870403235002042,9,26,
Pub suggested,11:1:56,10.1145/302979.303148,9,27,
Pub suggested,11:1:56,10.3390/jpm12091359,9,28,
Pub suggested,11:1:56,10.1109/tvcg.2012.252,9,29,
Pub suggested,11:1:56,10.1145/1056808.1057069,9,30,
Pub suggested,11:1:56,10.1109/tvcg.2013.212,9,31,
Pub suggested,11:1:56,10.3390/app10207248,9,32,
Pub suggested,11:1:56,10.1109/tvcg.2011.220,9,33,
Pub suggested,11:1:56,10.1109/tvcg.2018.2835485,9,34,
Pub suggested,11:1:56,10.1007/s41095-020-0191-7,9,35,
Pub suggested,11:1:56,10.1145/3385729,9,36,
Pub suggested,11:1:56,10.1007/s12650-018-0531-1,9,37,
Pub suggested,11:1:56,10.1109/tvcg.2011.239,9,38,
Pub suggested,11:1:56,10.1109/pacificvis52677.2021.00037,9,39,
Pub suggested,11:1:56,10.1145/3342558.3345401,9,40,
Pub suggested,11:1:56,10.1002/asi.24578,9,41,
Pub suggested,11:1:56,10.1109/access.2020.3004599,9,42,
Pub suggested,11:1:56,10.1109/tvcg.2018.2846735,9,43,
Pub suggested,11:1:56,10.1109/vis47514.2020.00052,9,44,
Pub suggested,11:1:56,10.1108/eb046814,9,45,
Pub suggested,11:1:56,10.1016/j.csl.2019.02.004,9,46,
Pub suggested,11:1:56,10.1109/vast.2011.6102461,9,47,
Pub suggested,11:1:56,10.1145/1835804.1835827,9,48,
Pub suggested,11:1:56,10.1109/tvcg.2009.165,9,49,
Pub suggested,11:1:56,10.1109/icdim.2009.5356798,9,50,
end,11:2:1,,,,,
